transport	to carry from one place to another | Pattern: transport + noun + to + place | Example: The district transports students from rural communities to the central campus, which gave the teacher clearer information for the following lesson. | Pronunciation: IPA (stress shown separately): /trænspɔrt/ Stress syllable 2 of 2. Keep the final /t/ audible.
trend	fashion, or change in people's behavior or attitude | Pattern: trend in + data; trend toward + noun | Example: The graph shows an upward trend in course completion, which prompted the school to examine whether the improvement would continue over time. | Pronunciation: IPA (stress shown separately): /trɛnd/ Stress syllable 1 of 1. Keep the final /d/ audible.
trigger	cause, or set off an action or series of actions | Pattern: trigger + noun | Example: A sharp temperature change triggered the alarm, which gave the reviewers a clearer basis for evaluating the conclusion. | Pronunciation: IPA (stress shown separately): /trɪɡɚ/ Stress syllable 1 of 2. Keep /ɪ/ short and relaxed, as in sit.
ultimately	finally and after much trouble or discussion | Pattern: ultimately + verb/adjective | Example: Ultimately, the board decided that the benefits outweighed the costs. | Pronunciation: IPA (stress shown separately): /ʌltəmətli/ Stress syllable 1 of 4.
undergo	to experience of endure | Pattern: undergo + noun | Example: The samples undergo a chemical change when they are heated. | Pronunciation: IPA (stress shown separately): /ʌndɚɡoʊ/ Stress syllable 3 of 3.
underlying	fundamental, implicit but not obvious, prior | Pattern: underlying + noun | Example: The discussion focused on the underlying causes of the attendance problem, so the audience could understand the intended point without guessing. | Pronunciation: IPA (stress shown separately): /ʌndɚlaɪɪŋ/ Stress syllable 3 of 4. Keep /ɪ/ short and relaxed, as in sit. Let /aɪ/ glide smoothly, as in my. Keep the final /ŋ/ audible.
undertake	to begin and accept responsibility for a task, project, or formal activity | Pattern: undertake + noun; be undertaken to + verb | Example: The review was undertaken to determine whether the policy was effective. | Pronunciation: IPA: /ˌʌndɚˈteɪk/ Put the strongest stress on take, and keep the final /k/ audible.
unify	to combine separate parts into one coherent whole | Pattern: unify + noun; be unify by + noun | Example: The new framework unified several separate reporting systems, so the reader could understand the intended relationship without guessing. | Pronunciation: IPA (stress shown separately): /junəfaɪ/ Stress syllable 1 of 3. Let /aɪ/ glide smoothly, as in my.
uniform	always the same | Pattern: uniform + noun; be uniform across + group | Example: The district adopted uniform reporting requirements for every school, so the reviewer could confirm that every requirement had been addressed. | Pronunciation: IPA (stress shown separately): /junəfɔrm/ Stress syllable 1 of 3. Keep the final /m/ audible.
unique	completely different from anything else | Pattern: unique + noun; be unique to + noun | Example: Each community faces a unique combination of resources and constraints, so the people affected could understand the practical consequence. | Pronunciation: IPA (stress shown separately): /junik/ Stress syllable 2 of 2. Keep the final /k/ audible.
utility	usefulness, or public service such as gas or water | Pattern: utility of + tool; utility for + purpose | Example: The tool’s main utility is its ability to compare several datasets quickly, so the people affected could understand the practical consequence. | Pronunciation: IPA (stress shown separately): /jutɪləti/ Stress syllable 2 of 4. Keep short /ɪ/ distinct from long /i/.
validity	acceptance or meaningfulness based on reason | Pattern: validity of + test/claim | Example: The team questioned the validity of a survey that did not measure the intended skill. | Pronunciation: IPA (stress shown separately): /vəlɪdəti/ Stress syllable 2 of 4. For /v/, touch the upper teeth to the lower lip; do not replace it with /b/. Keep short /ɪ/ distinct from long /i/.
variable	one among a group of things which may change | Pattern: variable + noun; be variable | Example: Attendance was highly variable from one month to the next, which gave the people involved a clearer basis for the next step. | Pronunciation: IPA (stress shown separately): /vɛriəbəl/ Stress syllable 1 of 4. For /v/, touch the upper teeth to the lower lip; do not replace it with /b/. For /b/, close both lips completely. Keep the final /l/ audible.
vehicle	method, or any form of land transport | Pattern: vehicle for + noun/gerund | Example: The internship program serves as a vehicle for career exploration, so the team could interpret the evidence with less uncertainty. | Pronunciation: IPA (stress shown separately): /vihɪkəl/ Stress syllable 1 of 3. For /v/, touch the upper teeth to the lower lip; do not replace it with /b/. Keep short /ɪ/ distinct from long /i/. Keep the final /l/ audible.
version	specific variety, different from others or the original | Pattern: version of + document/software | Example: The latest version fixes several security problems, so the reader could understand the intended relationship without guessing. | Pronunciation: IPA (stress shown separately): /vɝʒən/ Stress syllable 1 of 2. Use /ʒ/ “zh,” as in measure. For /v/, touch the upper teeth to the lower lip; do not replace it with /b/. Keep the final /n/ audible.
via	by way of, or by means of | Pattern: via + noun | Example: Please submit the form via the secure online portal, which gave the people involved a clearer basis for the next step. | Pronunciation: IPA (stress shown separately): /vaɪə/ Stress syllable 1 of 2. For /v/, touch the upper teeth to the lower lip; do not replace it with /b/. Let /aɪ/ glide smoothly, as in my.
violation	action that breaks the rules | Pattern: violation of + law/rule | Example: Sharing the confidential file was a violation of school policy, which gave the teacher clearer information for the following lesson. | Pronunciation: IPA (stress shown separately): /vaɪəleɪʃən/ Stress syllable 3 of 4. Use a clear /ʃ/ “sh” sound. For /v/, touch the upper teeth to the lower lip; do not replace it with /b/. Let /aɪ/ glide smoothly, as in my. Keep the final /n/ audible.
virtually	almost or practically | Pattern: virtually + quantity/adjective | Example: Virtually all participants completed the first section of the survey, so the reader could understand the intended relationship without guessing. | Pronunciation: IPA (stress shown separately): /vɝtʃuəli/ Stress syllable 1 of 4. Use a crisp /tʃ/ “ch” sound. For /v/, touch the upper teeth to the lower lip; do not replace it with /b/.
visible	able to be seen | Pattern: visible + noun; be visible to + person | Example: The change became visible after the data were displayed on a graph. | Pronunciation: IPA (stress shown separately): /vɪzəbəl/ Stress syllable 1 of 3. For /v/, touch the upper teeth to the lower lip; do not replace it with /b/. For /b/, close both lips completely. Keep /ɪ/ short and relaxed, as in sit. Keep the final /l/ audible.
vision	sight, mental image, or ability to anticipate the future | Pattern: vision for + organization; vision of + future | Example: The superintendent presented a clear vision for the district’s future, which gave the teacher clearer information for the following lesson. | Pronunciation: IPA (stress shown separately): /vɪʒən/ Stress syllable 1 of 2. Use /ʒ/ “zh,” as in measure. For /v/, touch the upper teeth to the lower lip; do not replace it with /b/. Keep /ɪ/ short and relaxed, as in sit. Keep the final /n/ audible.
visual	relating to vision or sight | Pattern: visual + noun | Example: A visual model helped students understand the three-dimensional structure, so the class could connect the idea to the next activity. | Pronunciation: IPA (stress shown separately): /vɪʒəwəl/ Stress syllable 1 of 3. Use /ʒ/ “zh,” as in measure. For /v/, touch the upper teeth to the lower lip; do not replace it with /b/. For /w/, round the lips; do not touch the teeth. Keep /ɪ/ short and relaxed, as in sit.
